Calculation1,School,City,County/State/Country,Measure Names,Measure Values
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm GPA,3.810645161
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App GPA,3.670808081
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Enrl GPA,3.952333333
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm GPA,3.891976744
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App GPA,3.585918367
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,Enrl GPA,
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,Adm GPA,3.958
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,App GPA,3.736666667
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Enrl GPA,3.947777778
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Adm GPA,3.838571429
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App GPA,3.678548387
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,3.931428571
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.856060606
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App GPA,3.729347826
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Enrl GPA,
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Adm GPA,
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,App GPA,3.29
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Enrl GPA,3.939565217
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm GPA,3.791714286
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App GPA,3.516944444
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Enrl GPA,4.20625
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm GPA,4.149024390
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App GPA,4.063207547
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Enrl GPA,3.893333333
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm GPA,3.793859649
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,App GPA,3.572417582
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enrl GPA,3.888369565
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm GPA,3.841567164
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App GPA,3.672404372
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Enrl GPA,3.704
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Adm GPA,3.669166667
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App GPA,3.560952381
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enrl GPA,3.993076923
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm GPA,3.950909091
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App GPA,3.735876289
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Enrl GPA,3.99
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Adm GPA,4.0165
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,App GPA,3.972173913
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,3.945641026
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,3.869833333
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.643131313
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Enrl GPA,4.008243243
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm GPA,3.958936170
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App GPA,3.728851351
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enrl GPA,3.980454545
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm GPA,3.8795
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App GPA,3.720818182
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Enrl GPA,3.682857143
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Adm GPA,3.701052632
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App GPA,3.487333333
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,3.905454545
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.912307692
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.454137931
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Adm GPA,
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,App GPA,3.15
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.037391304
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.952352941
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App GPA,3.71
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enrl GPA,3.939111111
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm GPA,3.929821429
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App GPA,3.783921569
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,3.895652174
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,3.790638298
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.540689655
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enrl GPA,3.998461538
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm GPA,3.964
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App GPA,3.897297297
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.14375
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.045714286
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App GPA,3.870101010
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Enrl GPA,3.926666667
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Adm GPA,3.951428571
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,App GPA,3.835
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enrl GPA,3.891449275
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm GPA,3.837894737
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App GPA,3.651317073
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enrl GPA,4.145
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm GPA,4.145
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App GPA,4.145
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.119166667
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm GPA,4.001538462
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,App GPA,3.792222222
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.062631579
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm GPA,3.99975
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,App GPA,3.866785714
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.996206897
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.973826087
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,App GPA,3.886283784
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.990333333
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.006981132
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,App GPA,3.822068966
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Enrl GPA,4.008965517
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Adm GPA,3.906739130
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,App GPA,3.527934783
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Enrl GPA,3.89
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Adm GPA,3.860952381
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,App GPA,3.715517241
COAST HIGH SCHOOL051684,COAST HIGH SCHOOL,Huntington Beach,Orange,Enrl GPA,
COAST HIGH SCHOOL051684,COAST HIGH SCHOOL,Huntington Beach,Orange,Adm GPA,
COAST HIGH SCHOOL051684,COAST HIGH SCHOOL,Huntington Beach,Orange,App GPA,3.33
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Enrl GPA,4.021666667
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Adm GPA,4.01
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,App GPA,3.945333333
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Enrl GPA,
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Adm GPA,3.976666667
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,App GPA,3.7
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Enrl GPA,4.186666667
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Adm GPA,4.127777778
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,App GPA,4.093913043
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Enrl GPA,3.643125
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Adm GPA,3.662608696
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,App GPA,3.559629630
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,Enrl GPA,
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,Adm GPA,
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,App GPA,3.133333333
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Enrl GPA,4.102307692
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm GPA,3.93
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App GPA,3.803086420
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.956285714
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.909821429
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.645056180
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Enrl GPA,3.568260870
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm GPA,3.530689655
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,App GPA,3.409782609
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,3.78
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.685909091
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App GPA,3.501147541
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,3.861875
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Adm GPA,3.862083333
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,App GPA,3.720476190
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enrl GPA,
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm GPA,4.185714286
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App GPA,4.115
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Enrl GPA,4.002
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm GPA,3.88375
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App GPA,3.855185185
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enrl GPA,3.831
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm GPA,3.831176471
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App GPA,3.6716
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enrl GPA,3.936470588
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm GPA,3.989347826
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App GPA,3.813425926
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Enrl GPA,3.836136364
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Adm GPA,3.781388889
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,App GPA,3.501967213
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enrl GPA,4.043636364
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm GPA,3.948550725
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,App GPA,3.778290598
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enrl GPA,4.021
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm GPA,3.996666667
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App GPA,3.829574468
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,3.9355
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.929523810
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.775612245
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,3.93
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.883125
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,App GPA,3.686785714
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Enrl GPA,3.990909091
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.864782609
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App GPA,3.664565217
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Enrl GPA,3.932
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Adm GPA,3.814545455
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,App GPA,3.616923077
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Enrl GPA,
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm GPA,3.922857143
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App GPA,3.649090909
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.675714286
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.658888889
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.358684211
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,3.986635514
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,3.923284314
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.819061372
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Enrl GPA,3.627142857
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Adm GPA,3.538461538
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,App GPA,3.310454545
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enrl GPA,3.881304348
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm GPA,3.865089286
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App GPA,3.684743590
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enrl GPA,3.957014925
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm GPA,3.906770428
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App GPA,3.803894389
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Enrl GPA,3.955280899
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm GPA,3.912051282
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,App GPA,3.80705
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Enrl GPA,3.897333333
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm GPA,3.964117647
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App GPA,3.812380952
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,Hawthorne,Los Angeles,Enrl GPA,3.856666667
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,Hawthorne,Los Angeles,Adm GPA,3.833684211
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,Hawthorne,Los Angeles,App GPA,3.647741935
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,Enrl GPA,3.74
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,Adm GPA,3.676470588
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,App GPA,3.557058824
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enrl GPA,4.008985507
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm GPA,3.952461538
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App GPA,3.81815
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Enrl GPA,4.015833333
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Adm GPA,3.9512
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App GPA,3.87375
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Enrl GPA,3.959259259
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm GPA,3.775
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App GPA,3.427058824
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Enrl GPA,
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Adm GPA,3.94
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,App GPA,3.52
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enrl GPA,4.078114754
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm GPA,3.999056604
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App GPA,3.901294964
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enrl GPA,3.924545455
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm GPA,3.795
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App GPA,3.544576271
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Enrl GPA,3.887241379
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm GPA,3.831176471
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App GPA,3.694166667
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Enrl GPA,3.9845
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Adm GPA,3.915428571
