Calculation1,School,City,County/State/Country,Measure Names,Measure Values
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Enrl GPA,4.106923077
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Adm GPA,4.04
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,App GPA,3.877837838
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.895625
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.826764706
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.609841270
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Enrl GPA,
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Adm GPA,
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,App GPA,3.819230769
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.913913043
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.872727273
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App GPA,3.688372093
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Enrl GPA,3.911
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Adm GPA,3.888571429
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,App GPA,3.776
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,3.883913043
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.836857143
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.672352941
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,3.933809524
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.929459459
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App GPA,3.634583333
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,3.979642857
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.907317073
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.742142857
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enrl GPA,3.914459459
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm GPA,3.871985294
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App GPA,3.660909091
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,4.0825
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,3.982916667
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.602131148
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Enrl GPA,3.60625
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Adm GPA,3.686666667
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App GPA,3.291282051
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Enrl GPA,3.895333333
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm GPA,3.800416667
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App GPA,3.584857143
CHAFFEY DISTRICT ONLINE HS054637,CHAFFEY DISTRICT ONLINE HS,Ontario,San Bernardino,Enrl GPA,
CHAFFEY DISTRICT ONLINE HS054637,CHAFFEY DISTRICT ONLINE HS,Ontario,San Bernardino,Adm GPA,
CHAFFEY DISTRICT ONLINE HS054637,CHAFFEY DISTRICT ONLINE HS,Ontario,San Bernardino,App GPA,3.49
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.853823529
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.746666667
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.618518519
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enrl GPA,4.0146875
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm GPA,3.892884615
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App GPA,3.698271605
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Enrl GPA,3.948630137
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm GPA,3.918173077
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App GPA,3.765448276
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Enrl GPA,3.831666667
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Adm GPA,3.755789474
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App GPA,3.702833333
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,3.9565
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.935384615
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App GPA,3.655584416
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Enrl GPA,
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Adm GPA,
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,App GPA,3.3325
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Enrl GPA,4.065714286
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm GPA,3.982926829
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App GPA,3.711714286
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Enrl GPA,4.028125
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm GPA,4.132580645
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App GPA,3.963636364
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Enrl GPA,4.000540541
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm GPA,3.881515152
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,App GPA,3.667142857
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enrl GPA,3.812743363
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm GPA,3.818944099
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App GPA,3.718855721
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Enrl GPA,3.935625
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Adm GPA,3.888695652
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App GPA,3.614166667
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enrl GPA,4.132857143
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm GPA,4.041860465
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App GPA,3.792911392
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Enrl GPA,4.094166667
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Adm GPA,4.074761905
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,App GPA,3.8353125
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,3.971923077
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,3.908444444
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.655119048
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Enrl GPA,4.028771930
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm GPA,3.943978495
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App GPA,3.7503125
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enrl GPA,3.929761905
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm GPA,3.929857143
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App GPA,3.839032258
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Enrl GPA,3.468333333
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Adm GPA,3.501111111
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App GPA,3.343076923
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,3.468
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.425
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.244285714
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Adm GPA,
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,App GPA,3.031
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Enrl GPA,3.955384615
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.834722222
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App GPA,3.707090909
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enrl GPA,3.868030303
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm GPA,3.909918699
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App GPA,3.758342246
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,3.884285714
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,3.905319149
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.69
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enrl GPA,4.178
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm GPA,4.177419355
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App GPA,4.076818182
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.188055556
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.158133333
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App GPA,3.909635036
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Enrl GPA,3.965
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Adm GPA,3.97125
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,App GPA,3.922
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enrl GPA,4.022089552
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm GPA,3.938091603
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App GPA,3.748317757
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enrl GPA,4.166
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm GPA,4.087142857
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App GPA,3.799166667
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.098148148
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm GPA,4.011632653
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,App GPA,3.803116883
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Enrl GPA,3.894285714
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm GPA,3.927777778
CLOVIS HIGH SCHOOL050615,CLOVIS HIGH SCHOOL,Clovis,Fresno,App GPA,3.878723404
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.12375
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.043780488
CLOVIS NORTH HIGH SCHOOL050628,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,App GPA,3.893587786
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.107777778
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.023454545
CLOVIS WEST HIGH SCHOOL050982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,App GPA,3.791442308
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Enrl GPA,4.039047619
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Adm GPA,3.862244898
COACHELLA VALLEY HIGH SCHOOL050620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,App GPA,3.518380952
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Enrl GPA,3.874285714
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Adm GPA,3.861818182
COALINGA HIGH SCHOOL050630,COALINGA HIGH SCHOOL,Coalinga,Fresno,App GPA,3.698125
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Enrl GPA,
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,Adm GPA,4.13
COAST UNION HIGH SCHOOL050440,COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,App GPA,4.11
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Enrl GPA,3.915
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,Adm GPA,3.883043478
COBALT INSTITUTE MATH/SCIENCE054719,COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,App GPA,3.673142857
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Enrl GPA,4.188
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,Adm GPA,4.184285714
COLFAX HIGH SCHOOL050637,COLFAX HIGH SCHOOL,Colfax,Placer,App GPA,3.986521739
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Enrl GPA,3.8975
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Adm GPA,3.778
COLISEUM COLLEGE PREP ACADEMY054412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,App GPA,3.444
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,Enrl GPA,
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,Adm GPA,
COLLEGE BRIDGE ACADEMY054799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,App GPA,3.403636364
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Enrl GPA,4.087894737
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm GPA,4.018115942
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App GPA,3.778984375
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.780217391
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.804242424
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.5423
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Enrl GPA,3.658947368
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm GPA,3.621
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,App GPA,3.286379310
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Enrl GPA,
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Adm GPA,4.121111111
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,App GPA,3.983846154
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,3.755454545
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.684117647
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App GPA,3.344262295
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.021304348
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Adm GPA,3.940294118
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,App GPA,3.854222222
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enrl GPA,
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm GPA,
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App GPA,3.912857143
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Enrl GPA,4.055
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm GPA,3.889333333
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App GPA,3.745625
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enrl GPA,4.04875
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm GPA,3.830606061
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App GPA,3.797380952
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Enrl GPA,
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Adm GPA,
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,App GPA,3.793333333
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Enrl GPA,
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Adm GPA,
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,App GPA,3.46
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enrl GPA,3.957843137
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm GPA,4.023333333
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App GPA,3.904307692
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Enrl GPA,3.902083333
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Adm GPA,3.825308642
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,App GPA,3.483586207
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enrl GPA,4.104615385
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm GPA,4.1314
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,App GPA,3.873586957
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enrl GPA,3.9675
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm GPA,3.8145
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App GPA,3.594468085
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,4.058939394
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.993069307
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.847938931
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,4.024827586
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm GPA,4.011136364
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,App GPA,3.746
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.006842105
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.931555556
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App GPA,3.748030303
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Enrl GPA,
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Adm GPA,
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,App GPA,3.583333333
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Enrl GPA,
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm GPA,
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App GPA,3.855
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.779375
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.773333333
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.432666667
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,3.963260870
