Calculation1,School,City,County/State/Country,Measure Names,Measure Values
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Enrl GPA,3.823076923
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Adm GPA,3.7072
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,App GPA,3.353877551
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Enrl GPA,4.219166667
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Adm GPA,4.186802721
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,App GPA,4.111483254
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Enrl GPA,4.17
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Adm GPA,3.944137931
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,App GPA,3.721794872
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,Enrl GPA,4.113142857
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,Adm GPA,4.096242236
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,App GPA,4.036971678
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,Enrl GPA,4.180634921
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,Adm GPA,4.119767442
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,App GPA,4.003540670
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Enrl GPA,4.11
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Adm GPA,4.022272727
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,App GPA,3.906666667
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.2278125
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.125535714
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,App GPA,3.943048780
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Enrl GPA,3.9974
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Adm GPA,3.921309524
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,App GPA,3.730081301
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Enrl GPA,4.211754386
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Adm GPA,4.135816327
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App GPA,4.017485030
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enrl GPA,4.23
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm GPA,4.058
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App GPA,4.024408602
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,Enrl GPA,
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,Adm GPA,
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,App GPA,3.671666667
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enrl GPA,4.229909910
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm GPA,4.130960699
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App GPA,4.037259036
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enrl GPA,4.154693878
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm GPA,4.129629630
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App GPA,3.983988095
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,Enrl GPA,4.228636364
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm GPA,4.193255814
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,App GPA,4.081358025
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,Enrl GPA,4.114285714
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,Adm GPA,3.9792
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,App GPA,3.895333333
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,Enrl GPA,4.00875
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,Adm GPA,3.927142857
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,App GPA,3.650641026
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Enrl GPA,4.0575
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Adm GPA,4.075238095
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,App GPA,3.97
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Enrl GPA,4.067692308
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm GPA,3.95625
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App GPA,3.920898876
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Enrl GPA,4.134545455
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Adm GPA,4.087307692
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,App GPA,3.894285714
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,4.089166667
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,4.001395349
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.845272727
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Enrl GPA,
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.749166667
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,App GPA,3.704615385
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enrl GPA,4.211666667
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm GPA,4.106825397
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App GPA,3.936073826
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Enrl GPA,4.148
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Adm GPA,3.946296296
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,App GPA,3.781111111
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Enrl GPA,4.123
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Adm GPA,4.0505
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,App GPA,3.844810127
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,Enrl GPA,3.991428571
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,Adm GPA,3.886363636
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,App GPA,3.683125
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.175714286
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Adm GPA,4.177021277
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App GPA,4.028857143
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.929047619
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App GPA,3.682121212
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Enrl GPA,4.019390244
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm GPA,3.979166667
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App GPA,3.819565217
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Enrl GPA,3.78375
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Adm GPA,3.878
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,App GPA,3.681428571
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,4.02375
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.8496
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.780689655
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Enrl GPA,
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Adm GPA,4.033333333
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,App GPA,3.85
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.970789474
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.916470588
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App GPA,3.842592593
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Enrl GPA,3.899473684
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Adm GPA,3.863103448
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,App GPA,3.764411765
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,Enrl GPA,
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,Adm GPA,4.258333333
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,App GPA,4.138571429
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,3.986486486
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.988815789
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.931182796
CENTURY ACADEMY054567,CENTURY ACADEMY,Thousand Oaks,Ventura,Enrl GPA,
CENTURY ACADEMY054567,CENTURY ACADEMY,Thousand Oaks,Ventura,Adm GPA,
CENTURY ACADEMY054567,CENTURY ACADEMY,Thousand Oaks,Ventura,App GPA,3.718571429
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,3.99
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.819649123
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App GPA,3.634347826
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,3.920857143
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.9
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.850757576
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enrl GPA,4.128403361
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm GPA,4.075425532
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App GPA,3.953686131
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,3.918461538
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,3.889393939
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.763673469
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Enrl GPA,3.98875
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Adm GPA,3.89
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App GPA,3.576666667
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Enrl GPA,4.135
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm GPA,3.9348
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App GPA,3.859830508
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.958421053
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.931818182
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.843061224
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enrl GPA,3.870952381
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm GPA,3.874
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App GPA,3.768311688
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Enrl GPA,4.086575342
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm GPA,4.005573770
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App GPA,3.868041237
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,Enrl GPA,
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,Adm GPA,4.044285714
CHARTER COMMUNITY SCHOOL052483,CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,App GPA,3.976666667
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Enrl GPA,4.074444444
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Adm GPA,3.916
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App GPA,3.740294118
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,4.175
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.987352941
CHARTER OAK HIGH SCHOOL050693,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App GPA,3.873970588
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Enrl GPA,
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,Adm GPA,3.887777778
CHARTER SCHOOL OF SAN DIEGO052831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,App GPA,3.752666667
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Enrl GPA,4.094
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm GPA,3.875454545
CHATSWORTH HIGH SCHOOL050528,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App GPA,3.702272727
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Enrl GPA,4.240666667
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm GPA,4.156176471
CHICO SENIOR HIGH SCHOOL050545,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App GPA,4.056451613
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Enrl GPA,4.001428571
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm GPA,4.009714286
CHINO HIGH SCHOOL050555,CHINO HIGH SCHOOL,Chino,San Bernardino,App GPA,3.839245283
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enrl GPA,4.0587
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm GPA,4.018727273
CHINO HILLS HIGH SCHOOL050564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App GPA,3.885905172
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Enrl GPA,4.136666667
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Adm GPA,3.974090909
CHOWCHILLA UNION HIGH SCHOOL050570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App GPA,3.763928571
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enrl GPA,4.2108
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm GPA,4.1142
CHRISTOPHER HIGH SCHOOL054364,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App GPA,3.945529412
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Enrl GPA,4.043333333
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Adm GPA,3.931052632
CHULA VISTA LRNG CMNTY CHARTER054654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,App GPA,3.8782
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,4.00325
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,3.946896552
CHULA VISTA SENIOR HIGH SCHOOL050580,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.816136364
CIRCLE OF INDEPENDENT LEARNING051061,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,Enrl GPA,
CIRCLE OF INDEPENDENT LEARNING051061,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,Adm GPA,3.914
CIRCLE OF INDEPENDENT LEARNING051061,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,App GPA,3.638571429
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Enrl GPA,4.079545455
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm GPA,3.994285714
CITRUS HILL HIGH SCHOOL053978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App GPA,3.739264706
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enrl GPA,3.993448276
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm GPA,3.880153846
CITRUS VALLEY HIGH SCHOOL054331,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App GPA,3.777291667
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Enrl GPA,
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,Adm GPA,3.88375
CITY ARTS AND LEADERSHIP ACADEMY054047,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,App GPA,3.86
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enrl GPA,3.863636364
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm GPA,3.912857143
CITY HONORS HIGH SCHOOL051261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App GPA,3.788518519
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Enrl GPA,4.029411765
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.917222222
CITY OF ANGELS SCHOOL052608,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,App GPA,3.644444444
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.160769231
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.034
CLAIREMONT HIGH SCHOOL052837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App GPA,3.890392157
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enrl GPA,4.090925926
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm GPA,4.049391304
CLAREMONT HIGH SCHOOL050590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App GPA,3.970217391
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,4.093478261
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,4.046140351
CLARK MAGNET HIGH SCHOOL051301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.909646018
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enrl GPA,4.293333333
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm GPA,4.236764706
CLASSICAL ACADEMY HIGH SCHOOL054194,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App GPA,4.09453125
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.185882353
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.155208333
CLAYTON VALLEY HIGH SCHOOL050658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App GPA,3.988092486
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Enrl GPA,
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,Adm GPA,4.00625
CLEAR LAKE HIGH SCHOOL051345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,App GPA,3.853125
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enrl GPA,4.136266667
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm GPA,4.016780822
CLEVELAND HIGH SCHOOL052618,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App GPA,3.931830357
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enrl GPA,4.216
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm GPA,4.0775
CLOVERDALE HIGH SCHOOL050610,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App GPA,4.02
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.096666667
CLOVIS EAST HIGH SCHOOL050622,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm GPA,4.04
