Calculation1,School,City,County/State/Country,Measure Names,Measure Values
CA CONNECTION ACADEMY CENTRAL COAST054980,CA CONNECTION ACADEMY CENTRAL COAST,San Juan Capistrano,Orange,Enrl GPA,
CA CONNECTION ACADEMY CENTRAL COAST054980,CA CONNECTION ACADEMY CENTRAL COAST,San Juan Capistrano,Orange,Adm GPA,
CA CONNECTION ACADEMY CENTRAL COAST054980,CA CONNECTION ACADEMY CENTRAL COAST,San Juan Capistrano,Orange,App GPA,3.862857143
CA CONNECTIONS ACADEMY CAPISTRANO054092,CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,Enrl GPA,3.839444444
CA CONNECTIONS ACADEMY CAPISTRANO054092,CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,Adm GPA,3.935294118
CA CONNECTIONS ACADEMY CAPISTRANO054092,CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,App GPA,3.746909091
CA SCH ARTS SAN GABRIEL VALLEY052210,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,Enrl GPA,4.114791667
CA SCH ARTS SAN GABRIEL VALLEY052210,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,Adm GPA,4.076847826
CA SCH ARTS SAN GABRIEL VALLEY052210,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,App GPA,4.008110236
CABRILLO HIGH SCHOOL051450,CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,Enrl GPA,4.047142857
CABRILLO HIGH SCHOOL051450,CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,Adm GPA,3.990370370
CABRILLO HIGH SCHOOL051450,CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,App GPA,3.823404255
CABRILLO POINT ACADEMY052138,CABRILLO POINT ACADEMY,El Cajon,San Diego,Enrl GPA,4.058
CABRILLO POINT ACADEMY052138,CABRILLO POINT ACADEMY,El Cajon,San Diego,Adm GPA,4.111111111
CABRILLO POINT ACADEMY052138,CABRILLO POINT ACADEMY,El Cajon,San Diego,App GPA,3.958
CAJON HIGH SCHOOL052773,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,Enrl GPA,3.926666667
CAJON HIGH SCHOOL052773,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,Adm GPA,3.866302521
CAJON HIGH SCHOOL052773,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,App GPA,3.653915663
CALABASAS HIGH SCHOOL050421,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,Enrl GPA,4.114893617
CALABASAS HIGH SCHOOL050421,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,Adm GPA,4.039629630
CALABASAS HIGH SCHOOL050421,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,App GPA,3.946328502
CALAVERAS HIGH SCHOOL052760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,Enrl GPA,
CALAVERAS HIGH SCHOOL052760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,Adm GPA,3.973846154
CALAVERAS HIGH SCHOOL052760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,App GPA,3.843888889
CALEXICO HIGH SCHOOL050425,CALEXICO HIGH SCHOOL,Calexico,Imperial,Enrl GPA,4.079090909
CALEXICO HIGH SCHOOL050425,CALEXICO HIGH SCHOOL,Calexico,Imperial,Adm GPA,4.0440625
CALEXICO HIGH SCHOOL050425,CALEXICO HIGH SCHOOL,Calexico,Imperial,App GPA,3.751632653
CALIFORNIA ACAD MATH & SCIENCE050491,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,Enrl GPA,4.141428571
CALIFORNIA ACAD MATH & SCIENCE050491,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,Adm GPA,4.118686869
CALIFORNIA ACAD MATH & SCIENCE050491,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,App GPA,3.988041958
CALIFORNIA CITY HIGH SCHOOL054348,CALIFORNIA CITY HIGH SCHOOL,California City,Kern,Enrl GPA,
CALIFORNIA CITY HIGH SCHOOL054348,CALIFORNIA CITY HIGH SCHOOL,California City,Kern,Adm GPA,4.026
CALIFORNIA CITY HIGH SCHOOL054348,CALIFORNIA CITY HIGH SCHOOL,California City,Kern,App GPA,3.76
CALIFORNIA CNCTS MONTEREY BAY054952,CALIFORNIA CNCTS MONTEREY BAY,Ripon,San Joaquin,Enrl GPA,
CALIFORNIA CNCTS MONTEREY BAY054952,CALIFORNIA CNCTS MONTEREY BAY,Ripon,San Joaquin,Adm GPA,
CALIFORNIA CNCTS MONTEREY BAY054952,CALIFORNIA CNCTS MONTEREY BAY,Ripon,San Joaquin,App GPA,3.678
CALIFORNIA CONNECTIONS ACD RPN054643,CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,Enrl GPA,4.148
CALIFORNIA CONNECTIONS ACD RPN054643,CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,Adm GPA,4.098421053
CALIFORNIA CONNECTIONS ACD RPN054643,CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,App GPA,3.932413793
CALIFORNIA CONNECTNS ACD N BAY054786,CALIFORNIA CONNECTNS ACD N BAY,Ripon,San Joaquin,Enrl GPA,
CALIFORNIA CONNECTNS ACD N BAY054786,CALIFORNIA CONNECTNS ACD N BAY,Ripon,San Joaquin,Adm GPA,
CALIFORNIA CONNECTNS ACD N BAY054786,CALIFORNIA CONNECTNS ACD N BAY,Ripon,San Joaquin,App GPA,4.012
CALIFORNIA HIGH SCHOOL053229,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Enrl GPA,4.054962963
CALIFORNIA HIGH SCHOOL053229,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Adm GPA,3.976775362
CALIFORNIA HIGH SCHOOL053229,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,App GPA,3.924528796
CALIFORNIA HIGH SCHOOL053755,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Enrl GPA,4.16
CALIFORNIA HIGH SCHOOL053755,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Adm GPA,4.038229167
CALIFORNIA HIGH SCHOOL053755,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,App GPA,3.893571429
CALIFORNIA MILITARY INSTITUTE054173,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,Enrl GPA,3.854166667
CALIFORNIA MILITARY INSTITUTE054173,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,Adm GPA,3.806818182
CALIFORNIA MILITARY INSTITUTE054173,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,App GPA,3.720714286
CALIFORNIA PREPARATORY ACADEMY054521,CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,Enrl GPA,
CALIFORNIA PREPARATORY ACADEMY054521,CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,Adm GPA,3.985
CALIFORNIA PREPARATORY ACADEMY054521,CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,App GPA,4.002222222
CALIFORNIA VIRTUAL ACAD SAN DIEGO054270,CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,Enrl GPA,
CALIFORNIA VIRTUAL ACAD SAN DIEGO054270,CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,Adm GPA,3.89
CALIFORNIA VIRTUAL ACAD SAN DIEGO054270,CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,App GPA,3.525789474
CALIFORNIA VIRTUAL ACAD SAN MATEO054276,CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,Enrl GPA,4.214
CALIFORNIA VIRTUAL ACAD SAN MATEO054276,CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,Adm GPA,4.079090909
CALIFORNIA VIRTUAL ACAD SAN MATEO054276,CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,App GPA,4.0725
CALIFORNIA VIRTUAL ACADEMY LA054271,CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,Enrl GPA,4.103333333
CALIFORNIA VIRTUAL ACADEMY LA054271,CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,Adm GPA,3.945
CALIFORNIA VIRTUAL ACADEMY LA054271,CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,App GPA,3.738275862
CALIFORNIA VIRTUAL-SAN JOAQUIN054221,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,Enrl GPA,
CALIFORNIA VIRTUAL-SAN JOAQUIN054221,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,Adm GPA,3.703333333
CALIFORNIA VIRTUAL-SAN JOAQUIN054221,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,App GPA,3.723333333
CALISTOGA HIGH SCHOOL050435,CALISTOGA HIGH SCHOOL,Calistoga,Napa,Enrl GPA,3.924
CALISTOGA HIGH SCHOOL050435,CALISTOGA HIGH SCHOOL,Calistoga,Napa,Adm GPA,3.828461538
CALISTOGA HIGH SCHOOL050435,CALISTOGA HIGH SCHOOL,Calistoga,Napa,App GPA,3.699666667
CAMBRIDGE VIRTUAL ACADEMY055003,CAMBRIDGE VIRTUAL ACADEMY,Anaheim,Orange,Enrl GPA,
CAMBRIDGE VIRTUAL ACADEMY055003,CAMBRIDGE VIRTUAL ACADEMY,Anaheim,Orange,Adm GPA,4.248333333
CAMBRIDGE VIRTUAL ACADEMY055003,CAMBRIDGE VIRTUAL ACADEMY,Anaheim,Orange,App GPA,3.99
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Enrl GPA,3.995555556
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Adm GPA,3.993235294
CAMINO NUEVO HIGH SCHOOL NO 2054693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,App GPA,3.83875
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Enrl GPA,4.0615
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Adm GPA,4.026637168
CAMPOLINDO HIGH SCHOOL052058,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,App GPA,3.947674419
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Enrl GPA,4.006666667
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Adm GPA,3.905853659
CANOGA PARK HIGH SCHOOL050465,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,App GPA,3.702222222
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,Enrl GPA,4.071301775
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,Adm GPA,4.042905983
CANYON CREST ACADEMY050893,CANYON CREST ACADEMY,San Diego,San Diego,App GPA,3.986213389
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,Enrl GPA,4.174767442
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,Adm GPA,4.091958042
CANYON HIGH SCHOOL052267,CANYON HIGH SCHOOL,Anaheim,Orange,App GPA,3.990044053
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Enrl GPA,4.104705882
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Adm GPA,4.063076923
CANYON HIGH SCHOOL053341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,App GPA,3.896621622
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.219024390
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.107741935
CANYON HILLS HIGH SCHOOL052891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,App GPA,3.951157895
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Enrl GPA,3.950789474
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Adm GPA,3.823780488
CANYON SPRINGS HIGH SCHOOL052059,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,App GPA,3.596356589
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Enrl GPA,4.141551724
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Adm GPA,4.107130435
CAPISTRANO VALLEY HIGH SCHOOL051968,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App GPA,3.999781421
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enrl GPA,4.1616
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm GPA,3.996774194
CAPUCHINO HIGH SCHOOL052810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App GPA,3.926296296
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,Enrl GPA,
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,Adm GPA,
CAREER TECHNICAL EDUCATION CHR054299,CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,App GPA,3.971666667
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enrl GPA,4.068468468
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm GPA,4.008326848
CARLMONT HIGH SCHOOL050270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App GPA,3.955197740
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enrl GPA,4.124102564
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm GPA,4.005137615
CARLSBAD HIGH SCHOOL050472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App GPA,3.865294118
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,Enrl GPA,4.186363636
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm GPA,4.135072464
CARMEL HIGH SCHOOL050475,CARMEL HIGH SCHOOL,Carmel,Monterey,App GPA,4.042142857
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,Enrl GPA,4.163
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,Adm GPA,3.928928571
CARPINTERIA HIGH SCHOOL050490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,App GPA,3.757450980
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,Enrl GPA,4.182
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,Adm GPA,3.9182
CARSON HIGH SCHOOL053515,CARSON HIGH SCHOOL,Carson,Los Angeles,App GPA,3.675280899
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Enrl GPA,4.086666667
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Adm GPA,3.795
CARUTHERS HIGH SCHOOL050495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,App GPA,3.646111111
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Enrl GPA,4.192758621
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm GPA,4.038923077
CASA GRANDE HIGH SCHOOL052448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App GPA,3.960947368
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Enrl GPA,4.241666667
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Adm GPA,4.09125
CASA ROBLE FUNDAMENTAL HS052284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,App GPA,3.874615385
CASTAIC HIGH SCHOOL054310,CASTAIC HIGH SCHOOL,Castaic,Los Angeles,Enrl GPA,4.074117647
CASTAIC HIGH SCHOOL054310,CASTAIC HIGH SCHOOL,Castaic,Los Angeles,Adm GPA,4.002727273
CASTAIC HIGH SCHOOL054310,CASTAIC HIGH SCHOOL,Castaic,Los Angeles,App GPA,3.904354839
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,4.1644
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,4.093953488
CASTLE PARK HIGH SCHOOL050573,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.912181818
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Enrl GPA,3.761538462
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.682692308
CASTLEMONT HIGH SCHOOL054611,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,App GPA,3.6275
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enrl GPA,4.105625
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm GPA,4.002990196
CASTRO VALLEY HIGH SCHOOL050500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App GPA,3.890962733
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Enrl GPA,4.102142857
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Adm GPA,4.042631579
CATCH PREP CHARTER HIGH053910,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,App GPA,3.994
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Enrl GPA,4.080303030
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Adm GPA,3.938852459
CATHEDRAL CITY HIGH SCHOOL050508,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,App GPA,3.8296
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,Enrl GPA,3.943333333
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,Adm GPA,3.76
CEIBA COLLEGE PREPARATORY ACAD054597,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,App GPA,3.685714286
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.075833333
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Adm GPA,3.966774194
CENTENNIAL HIGH SCHOOL050209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App GPA,3.758490566
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,4.135
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.906071429
CENTENNIAL HIGH SCHOOL050650,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App GPA,3.6655
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Enrl GPA,3.984512195
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm GPA,3.934068966
CENTENNIAL HIGH SCHOOL050676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App GPA,3.774343434
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Enrl GPA,4.081818182
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,Adm GPA,3.954736842
CENTER HIGH SCHOOL052141,CENTER HIGH SCHOOL,Antelope,Sacramento,App GPA,3.776428571
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.761666667
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.650882353
CENTRAL CITY VALUE HIGH SCHOOL051764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.566530612
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Enrl GPA,
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,Adm GPA,4.015833333
CENTRAL COAST NEW TECH HIGH SC054664,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,App GPA,3.924444444
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Enrl GPA,3.911111111
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.892391304
CENTRAL EAST HIGH SCHOOL050975,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App GPA,3.851694915
CENTRAL HIGH SCHOOL054996,CENTRAL HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.04
CENTRAL HIGH SCHOOL054996,CENTRAL HIGH SCHOOL,Fresno,Fresno,Adm GPA,4.000625
CENTRAL HIGH SCHOOL054996,CENTRAL HIGH SCHOOL,Fresno,Fresno,App GPA,3.848181818
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Enrl GPA,4.049411765
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Adm GPA,3.936842105
CENTRAL UNION HIGH SCHOOL050810,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,App GPA,3.737090909
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,Enrl GPA,
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,Adm GPA,4.067272727
CENTRAL VALLEY HIGH SCHOOL050520,CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,App GPA,4.067272727
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,4.0956
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.958688525
CENTRAL VALLEY HIGH SCHOOL053988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.881805556
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,4.088275862
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.954
CENTURY HIGH SCHOOL053249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App GPA,3.796125
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Enrl GPA,3.963913043
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm GPA,3.816153846
CERES HIGH SCHOOL050525,CERES HIGH SCHOOL,Ceres,Stanislaus,App GPA,3.718032787
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enrl GPA,4.014529915
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm GPA,3.920841584
CERRITOS HIGH SCHOOL050527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App GPA,3.794740484
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,3.978260870
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,3.933478261
CESAR CHAVEZ HIGH SCHOOL053966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.62475
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Enrl GPA,3.791428571
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Adm GPA,3.793
CESAR CHAVEZ LA ARTES MAGNET054555,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App GPA,3.587222222
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Enrl GPA,4.106666667
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm GPA,4.065172414
CESAR E CHAVEZ HIGH SCHOOL050841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App GPA,3.943529412
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,3.997
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.976543210
CHAFFEY HIGH SCHOOL052275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.830784314
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enrl GPA,4.037714286
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm GPA,3.9521875
CHANNEL ISLANDS HIGH SCHOOL052297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App GPA,3.773636364
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Enrl GPA,3.982075472
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm GPA,3.952264151
CHAPARRAL HIGH SCHOOL053539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App GPA,3.746705202
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Enrl GPA,3.806666667
CHARTER HS ARTS MEDIA PERFORM054046,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Adm GPA,3.848461538
